dataset,dataset_id,method,result_layer,fold,cell_type,n_in,n_out,source_key,effect_formula,variance_ddof,split_artifact_id,truth_artifact_id,prediction_artifact_id,prediction_audit_artifact_id,label_artifact_id,test_gene_count,valid_effect_pair_count,invalid_effect_pair_count,true_positive_gene_count,predicted_positive_gene_count,effect_spearman,effect_mae,true_top20_gene_count,predicted_top20_gene_count,top20_overlap_count,true_top50_gene_count,predicted_top50_gene_count,top50_overlap_count
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Tangram,raw_identity,4,Interneuron,60,853,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.Tangram,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,1569,1972,0.27253324458773526,0.50930540880655706,20,20,1,50,50,7
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Tangram,raw_identity,4,Microglia,30,883,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.Tangram,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,235,49,0.085632467875674814,0.7678205185685687,20,20,1,50,49,8
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Tangram,raw_identity,4,Neural Stem,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.Tangram,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,64,0,0.027620729510644169,0.93260860160865522,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Tangram,raw_identity,4,Neuroblast,128,785,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.Tangram,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,67,0,-0.13022120423512942,1.1568612181140383,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,Tangram,raw_identity,4,Oligodendrocyte,41,872,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.Tangram,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/Tangram/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,1058,1155,0.27581379166500536,0.30285190097178216,20,20,1,50,50,7
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,4,Astrocyte,62,851,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,1035,930,0.20001662990224994,0.26455094198823331,20,20,9,50,50,18
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,4,Choroid Plexus,99,814,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,733,637,0.33974504650065096,0.51762479447990783,20,20,3,50,50,17
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,4,Endothelial,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,229,160,0.24378551800357526,0.62845055821639095,20,20,3,50,50,15
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,4,Ependymal,20,893,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,220,30,0.12651225149107875,0.75777498791669395,20,20,1,50,30,2
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,4,Excitatory neuron,337,576,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,1895,1902,0.43813111956900386,0.98813810252643741,20,20,5,50,50,19
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,4,Interneuron,60,853,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,1569,1815,0.2692929638923014,0.41044226510857873,20,20,3,50,50,7
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,4,Microglia,30,883,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,235,76,0.072133247277793966,0.67928875886027307,20,20,4,50,50,10
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,4,Neural Stem,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,64,31,0.14978001886453193,0.75625346463339538,20,20,1,50,31,2
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,4,Neuroblast,128,785,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,67,9,0.07688027618674137,0.8535024707819846,20,9,0,50,9,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,TransImp,raw_identity,4,Oligodendrocyte,41,872,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.TransImp,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/TransImp/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,1972,28,1058,1097,0.2740854285211749,0.36455944181620159,20,20,6,50,50,21
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,4,Astrocyte,62,851,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1046,2000,0.14515992242348985,0.15993817844275801,20,20,6,50,50,18
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,4,Choroid Plexus,99,814,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,746,45,0.1824595985850766,0.21004915197048524,20,20,3,50,45,6
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,4,Endothelial,68,845,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,233,0,0.23598220523836197,0.68098645119489909,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,4,Ependymal,20,893,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,226,0,0.0087213331477681427,0.93269029004474491,20,0,0,50,0,0
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,4,Excitatory neuron,337,576,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1923,2000,0.29812255263621512,1.2248830976448604,20,20,3,50,50,10
seqFISH+ cortex/SVZ,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000,SpaIM,raw_identity,4,Interneuron,60,853,seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000.fold4.SpaIM,(mean_in-mean_out)/sqrt((var_in+var_out)/2),0,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/mode_a_split.json,repository/results/protocol_a_full_rerun_20260711/inputs/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/full_truth.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/imputed_expression.npy,repository/results/protocol_a_full_rerun_20260711/baselines/SpaIM/seqFISH_plus_cortex_svz_zeisel_sccortex_ref_shared10000/fold4/adapter_run_audit.json,archive/label_provenance/matched_labels/seqfish_plus_cortex_svz_matched_cell_types.csv,2000,2000,0,1594,2000,0.23649809650130099,0.4802807035585463,20,20,5,50,50,16
